,reviewer_name,review_date,review,mojo_name,rt_name
255,Dalton T,"Feb 19, 2020","Today's Viewing: 1998's ""The Avengers"". No, Not The ""Avengers"" YOU'RE Probably Thinking Of. This Action Spy Film, Based On The 1960s Espionage TV Series By Sydney Newman (Which I Have Not Seen, Honestly), Is EXTREMELY Underwhelming To Bear! The Story, The Characters, The Lines, The Sets, EVERYTHING Is Ungodly Boring & Nonsensical. Halfway Through The 1st Act Of The Film, I Automatically Don't Like This Movie. It Happens THAT Quick! Damn! Like I Said, I Don't Feel Anything In This Flick; We Have To Sit Through Painfully Boring Chit-Chat, There's No Funny Jokes In Sight Whatsoever, &....Winnie The Pooh's ""Care Bear"" Cult?.......WTFF?!! Nothing Makes NO Sense! The Acting Is Dull, Not Even The Great Sean Connery Can Save This Movie! And As For Uma Thurman, Who's STILL A Cutie 😘, Her Acting Is, I'm Not Gonna Fib Here, Bad. Why, You May Ask? Well,...........SHE'S...NOT....BRITISH!!! 😤 There Is Nothing Else I Can Say About This Movie. Seriously, Nothing! 1998's ""The Avengers"" Is As Dull As A Rock In The Fuckin' Grass! It's A Lameass Piece Of Shit That Has Nothing To ""Avenge"" For It! Literally.",The Avengers,The Avengers - Movie Reviews
256,Rodrigo T,"Dec 17, 2019","God, where to start? Inappropriate director, action scenes that aren't exciting, Fiennes and Thurman out of tune and Sean Connery gives a devilish speech wearing a kilt. Don't pay to see how shameful all that is.",The Avengers,The Avengers - Movie Reviews
257,"Nov 30, 2019",I could be watching a better movie now...,FLAG THIS REVIEW,The Avengers,The Avengers - Movie Reviews
258,Radib R,"Nov 16, 2019","After watching 1st 15-30 minutes, I realized, this is garbage",The Avengers,The Avengers - Movie Reviews
259,william o,"Nov 03, 2019",theres not a person in this cast who isnt a great actor and the series i watched when i was in high school and loved with diana rigg and patrick macnee was so good i never missed it but what did they do to this mess just awful,The Avengers,The Avengers - Movie Reviews
260,Chris N,"Oct 21, 2019",It is what it is. A cheesy movie that isn't all that bad if watched for free...,The Avengers,The Avengers - Movie Reviews
261,Hayden P,"Oct 10, 2019","Wanted to watch this becuase it had three great stars, acting was alright but the plot wasn't.",The Avengers,The Avengers - Movie Reviews
262,Jacob B,"Oct 04, 2019","Unsure of just how seriously it's meant to be taken, this adaptation of the '60s TV show has a riveting opening act and another Oscar-worthy performance from Ralph Fiennes but after that, the movie is a poorly written and awfully edited mess with a bad performance from Uma Thurman and a cheesy attempt at a British accent and even sillier costumes - Batman & Robin's table scraps? - to go with it and blatant disregard for continuity thanks to studio interference resulting in a movie of this calibre being far too short. True, this movie is an absolute mess but if it's good for one thing, it's good for playing an April Fool's prank on your superhero-obsessed buddies.",The Avengers,The Avengers - Movie Reviews
263,Yusesito C,"Aug 11, 2019",So boring and so sense,The Avengers,The Avengers - Movie Reviews
264,Tony S,"Apr 25, 2019",I see why they opened it a day early to get some money before the reviews that it is a clunker came out.,The Avengers,The Avengers - Movie Reviews
265,"Apr 23, 2019",This is one of the worst pieces of garbage ever put to film. Must watch. Especially to see uma thurman throw down against Eddie izzard. On a high wire,FLAG THIS REVIEW,The Avengers,The Avengers - Movie Reviews
266,Arnoldo e,"Apr 23, 2019",What a horrible movie with a dumb black widow rip off and a stupid top hat guy no one cares about,The Avengers,The Avengers - Movie Reviews
267,edward s,"Apr 08, 2019","i cant lie, when it comes on its one of those movies i have to watch. its outlandish, bad plotted and acting is subpar. Ralph Fiennes though i think saves it and makes it entertaining.",The Avengers,The Avengers - Movie Reviews
268,"Feb 18, 2019",oh god... OH GOD WHY? i hated this movie,FLAG THIS REVIEW,The Avengers,The Avengers - Movie Reviews
269,Michael S,"Dec 23, 2018","As any hardcore fan of the TV series knows, no actress was ever going to be able to fill the tights of icons like Honor Blackman and Diana Rigg. The producers should have known such fans would provide not an instant audience but an army of instant deplorers many of whom notoriously refused to even see the movie. What idiot producer then provides not just one unacceptable Uma, but adds a second unacceptable Uma in the bargain (Uma's dual role as both Emma Peel and nemesis)? Poor Uma never stood a chance, given she is a notoriously verveless actress especially compared to Diana Rigg. Uma turned out to be much more suited to originating roles that she was capable of playing (see Pulp Fiction, Kill Bill). As bad an idea as casting Thurman (or anyone in a film that shouldn't have been made), there was a great idea in casting Connery as the Bondian villain and this was the only potential drawing power the film really had (it was the only reason I went to see it!). Connery appears to be having the time of his life portraying the essence of maniacal glee. The script is awful, even if the science is not gibberish it's delivered at such breakneck speed it comes off as such. The actors spout dialogue at each other to zero reaction, like each one is occupying a separate room. Fiennes is credible in the action scenes, but otherwise is so bland as to blend into the wallpaper. If Patrick MacNee had feared being outdone in the role, they turned out to be groundless. If you actually need a reason to watch this, there are a few good moments reminiscent of Peel-era idiosyncratic oddball Avengers style moments, such as the Spectre-like villains meeting at a round table disguised as different colored teddy bears.",The Avengers,The Avengers - Movie Reviews
270,Derrick F,"Oct 15, 2018","It's so bad it's hilarious. My rating does not mean The Avengers is good, it's just so weird, crazy, and stupid at the same time that I find it laughable, even the teddy bear costumes and Sean Connery's accent is silly and ridiculous XP.",The Avengers,The Avengers - Movie Reviews
271,"Sep 29, 2018",I would wrather cut my dick off and shove it up my ass than try and sit through the whole film!,FLAG THIS REVIEW,The Avengers,The Avengers - Movie Reviews
272,Dylan K,"Aug 07, 2018","ah the avengers, the Marvel Cinematic Universe' first team up which... oh wait. this movie is so boring that nobody can sit through it without a lot of drugs. to make things worse Sean Connery could have been Morpheus in The Matrix but turned that role down for this disaster.",The Avengers,The Avengers - Movie Reviews
273,Anthony G,"Feb 08, 2018",A very smug film that is woeful at times.,The Avengers,The Avengers - Movie Reviews
274,Trevor D,"Jul 15, 2017",1/10 No Tom Hiddelston,The Avengers,The Avengers - Movie Reviews
275,Ola G,"Jun 11, 2017","Dr. Emma Peel (Uma Thurman) receives a phone call telling her to go to a gentlemen's club - no women allowed - where she meets John Steed (Ralph Fiennes), agent of The Ministry, for the first time. The two head off to the Ministry to meet Mother (Jim Broadbent), who informs them the Prospero project - an attempt to influence the weather - was sabotaged apparently by Emma Peel. Dr. Peel claims she is innocent, but she is sent to work alongside Steed to find the real culprit. Mother's off-sider, Father (Fiona Shaw), claims Peel suffers from a mental disease. They go off to visit Sir August De Wynter (Sean Connery), an old ally of The Ministry. He takes an instant liking to Peel, as they both share a love of weather. Steed and Emma follow a lead to Wonderland Weather - a business that artificially creates heat or rain with a special machine - where they discover two dead men in teddy bear suits. The members of a secret organisation - led by De Wynter - all wear teddy bear suits to disguise their identities. One of them, however, looks exactly like Emma Peel. Steed arrives in time to save Peel, as the double jumps off a roof and disappears. Steed and Emma go off to visit De Wynter at his mansion but are attacked by mechanical bees. Alice (Eileen Atkins), a Ministry agent, helps them to flee; nevertheless, De Wynter captures Emma who then tries to escape but finds herself trapped due to the mansion's ever-changing floor plan. She smashes her way through a window, and Steed rescues her. Back at Steed's apartment, however, Peel is arrested by Father, as Steed visits Invisible Jones (Patrick MacNee), a man inside The Ministry, to investigate the meaning of a map Steed found at Wonderland Weather. After viewing some photos of failed genetic experiments including cloning (revealing that the other Emma Peel is a clone), Steed determines Father is working with De Wynter. Father and Peel's clone capture Peel but are confronted by Mother, who is then incapacitated. De Wynter, controlling Prospero and the weather, confronts the world's leaders. He boasts that he controls the weather, and they will have to buy the weather from him, will pay a lot for it, and will have until midnight to pay... ""The Avengers"" is a 1998 American action spy film adaptation of the British television series of the same name that ran between 1961-1969. Warner Bros., the film's distributor, refused to allow any early press-screenings for movie reviewers that most releases attempt to generate interest in; such a decision is often made when a studio and/or distributor knows a film will not be received well and pre-release reviews would only be negative. The film was originally scheduled to open earlier in June 1998 but was pushed back until August, often referred to as the late-summer ""dumping ground"" for films that are not felt to be strong or worthy enough to open on the more lucrative holiday weekends in early summer. The film was a notable failure at the box office, grossing only $48 million worldwide, compared to its budget of $60 million. Mick LaSalle, of the San Francisco Chronicle, warned against poor editing and direction, explaining; ""There's.......some business involving a dead ringer for Emma going around causing trouble, and there's some mention of the word ""cloning."" Then all talk of that is dropped. Everything is dropped. After a slow opening, the 90-minute movie jolts into climax mode. What happened to the middle? Clearly, this wasn't just edited but gutted. No doubt they did us all a favor, but it doesn't help. Instead of just being a bad picture, the missing middle makes ""The Avengers"" a bad and weird and strangely off picture. One example: There's never a moment when Emma and Steed realize who the villain is. At first, they don't know. Next, they're in a titanic battle to the death. At one point, Emma is shackled and floating around in a hot-air balloon. I don't know how she got there. I must have blinked. Due to internal wrangling at Warner Bros., the decision was made to vastly cut down the running time after test screenings, reducing the 115-minute film to 87 minutes, sacrificing much coherence and continuity in the process. Key scenes removed included the opening sequence in which ""Mrs. Peel"" infiltrates and destroys the Prospero science installation; early trailers included the scene where she says the words ""How now brown cow"" in a false telephone box to gain admittance. The movie was originally scored by composer Michael Kamen, who included the original Avengers theme; however he was unable to re-score the film after the radical editing, so was forced to drop out. The recut version of the film was scored by Joel McNeely. The original script was used for the film's novelization and included all the material which were first shot and then removed from the film. The original cut has yet to surface; Warner Bros. has no plans to release a director's cut or special edition in any form, despite that director Jeremiah Chechik has offered to recut the film for free. The film was panned by critics. The review aggregator Rotten Tomatoes consensus reads, ""A TV spinoff that lacks enough energy to spin, The Avengers is an ineptly written, woefully miscast disaster."" The purists disliked it for its disrespect to the original series (particularly the introduction of a romance between Steed and Peel - a carefully ambiguous subject in the series). Newcomers were lost by all of the misfired attempts to capture the mood of the original. Rod Dreher in the New York Post called the film ""a big fat gob of maximum crapulosity, the kind of shallow, stupid, big-budget cow pile that smells of Joel Schumacher"", referencing the previous summer's likewise poorly received Batman & Robin, which also starred Uma Thurman. David Bianculli stated, ""This Avengers film is so horrendously, painfully, and thoroughly awful that it gives other cinematic clunkers like Ishtar and Howard the Duck a good name."" Jay Boyer in the Orlando Sentinel said ""The Avengers is, without a doubt, the worst movie of the summer"". Reception in Britain was equally hostile. The Birmingham Post stated ""The Avengers is being slated by critics as the worst film ever made - such a turkey, says one, that the makers should have handed distribution to (mass turkey producer) Bernard Matthews"". Alan Jones in The Radio Times stated ""The cult 1960s TV series gets royally shafted by Hollywood in this stunningly designed blockbuster that's stunningly awful in every other department... Terrible special effects and zero chemistry between Fiennes and Thurman make this notorious disaster a total waste of everyone's time and energy."" Commenting on the truncated released cut of the film, New York Times's Janet Maslin noted, ""At a pared-down, barely rational 90 minutes, ""The Avengers"" is short but not short enough."" I did not grow up with the original ""The Avengers"" (1961-1969) but I know of the show, the main characters and the actors. This is yet another example of a film that was slaughtered in the editing room when they reduced the 115-minute film to 87 minutes, sacrificing much coherence and continuity in the process. Everything in the film feels random, campy, poor and as said there´s no coherence nor continuity which gives us a very confusing film. With A-list stars like Ralph Fiennes, Uma Thurman and Sean Connery you´d think there would be potential, but the end result is far from it. All three seems to have no idea what´s going on due to mediocre direction. I reckon charm, style and fun was the main pillars of the tv-show, but with the film all of that is not in place. It´s a weird and strange unfunny film in many ways and you really struggle to find anything that is good about it. The effects are shoddy and the script silly in an Austin Powers way. Once the colourful teddybears appears in the film you realise that this film will never recover. Trivia: Peter Bart's book ""The Gross"" covered the film's unfolding disaster in great detail. Among other facts: Warner Brothers greenlit the film largely on the strength of a star-packed cast and their appreciation of Jeremiah Chechik's work on Diabolique (1996) and were horrified when seeing what the first cut was like. The first screening took place in front of a ""largely Spanish-speaking, working class"" audience in Phoenix, Arizona, who hated the film; the studio then forced Chechik to cut many of his favorite scenes, and conduct reshoots; and the final cut went from 115 to 89 minutes, and was completely incoherent. The studio even refused to hold further test screenings, or to have an official premiere before the film's August 1998 release. Ralph Fiennes said of the film, ""I think it's a badge of honor to have a real flop on your resumé"".",The Avengers,The Avengers - Movie Reviews
