,reviewer_name,review_date,review,mojo_name,rt_name
2440,Jack B,"Oct 06, 2021","I will admit that they should have clarified the machine scene near the end more but my god I loved this movie. And yes while Bond comes across as a creep in the first half like Skyfall, they kind of reflect on that and he changes for the better by the end. Otherwise, the action was great, the humor was on point, and the Spectre organization was ominous as fuck. Bautista, while not really being a character, is super badass. I really loved the movie, only slightly behind Skyfall because of Javier Bardem, the opening sequence of Skyfall being so amazing, and Skyfall's Home Alone on steroids final battle. But, once again, an amazing action movie.",Spectre,Spectre - Movie Reviews
2441,Thomas T,"Oct 06, 2021","[⭐️59%] Right from the beginning Spectre (2015) feels tonally inconsistent as it attempts to provide the quirkiness of the classic Bond movies as well as trying to deliver a very serious one. Everything about this film just falls flat, given the high ambitions of the plot, it all feels very mediocre and dull, with the Blofeld plot line and attempts at connecting all of Craig's previous movies together misfire. Not even a few captivating action scenes can save Spectre (2015) from being an ambitious flop which rarely entertains.",Spectre,Spectre - Movie Reviews
2442,Alex J,"Oct 05, 2021","I think this is better than Quantum Solas, but not on the same level as the other two. This film more sticks with the bond formula of the earlier days. But I do love the ending of this film. Out of that, this one is a decent watch if your invested in Craigs Bond.",Spectre,Spectre - Movie Reviews
2443,Lequisha S,"Oct 05, 2021","They legitimately borrowed an Austin Powers Goldmember plot point with their hackneyed attempt at creating emotional resonance between Bond and Christoph Waltz' blofeld. This movie recycled so much from previous films in the Craig era. It tried to give 007 a Bond girl that he truly cared for, but there was none of the chemistry and flair Casino Royale had in the Bond-Vesper relationship. It tried to do the secret organization pulling the strings bit that Quantum of Solace did with Mr. White and the Quantum organization. It tried to do the villain-has-personal-attachment-to-Bond thing that Skyfall did. And on all three fronts, it failed miserably. Worst of all, there were so many dull points in the movie. If you won't have the depth or subversiveness of the better Bond entries, at least have interesting action.",Spectre,Spectre - Movie Reviews
2444,"Oct 05, 2021","3.0/5.0 Exciting and but a mixed bag at the same time. The movie can be slow at times and uneven. The action and acting is great, tho. Disappointing following the greatness of Skyfall. #Uneven",FLAG THIS REVIEW,Spectre,Spectre - Movie Reviews
2445,Harry G,"Oct 01, 2021","This is certainly not the best Bond film to be made, but it's another solid outing for Daniel Craig's 007. I thought the action, as in pretty much all Bond films, was the standout for me. The train sequence was brilliantly choreographed and the climatic scene added some spectacular set piece action that will be etched into the Bond archives. Performance wise all good as expected once more, however Christoph Waltz as the films leading antagonist provided his usual demonic demeanour and his appreance weaves nicely into the narrative that had been building through the films prior to Spectre. This certainly does no harm to a group of films that has built itself up, especially since Craig has been at the helm, as one of the best action franchises of all time.",Spectre,Spectre - Movie Reviews
2446,Daniel P,"Sep 30, 2021","Not the best plot, drags in some moments, with a weak finale and wasted vilain, but it was good to see a movie bringing ""the formula"" back, with the Gunbarrel, MI-6 old structure and some humor - the scene of Bond asking a vodka martini at the clinic is the best comedic moment of the Craig movies.",Spectre,Spectre - Movie Reviews
2447,MSBReviews .,"Sep 29, 2021","Rating: B ""Spectre fails to reach the tremendous potential of its intriguing narrative and fascinating antagonist, but Sam Mendes still pulls off a decent James Bond flick. The screenplay raises significant issues with an incredibly dull subplot that deeply affects the pacing of a bloated runtime. In addition to this, Christoph Waltz's lack of impactful screentime is disappointing, to say the least, despite a brilliant performance from the actor. Fortunately, the jaw-dropping action set pieces elevate the overall film, which also benefits from gorgeous cinematography (Hoyte van Hoytema) and exceptional acting across the board. Daniel Craig and Léa Seydoux's characters relationship is emotionally compelling, making Bond's mission feel more like an interesting personal journey. One of the best movies of the franchise is buried somewhere under the messy screenplay, but what can be found at the surface has much to appreciate.""",Spectre,Spectre - Movie Reviews
2448,Chris H,"Sep 29, 2021","Yes Blofield could have been portrayed better and the ending could've been more provoking, but all in all it was an enjoyable experience, especially the fight scene in the train.",Spectre,Spectre - Movie Reviews
2449,king m,"Sep 26, 2021","By all accounts, the general style of the film is a little rough but the film itself is an entertaining and much more watchable story than Bond 20. Theres all sorts of good in this film and as far as i'm concerned, it balances out the bad.",Spectre,Spectre - Movie Reviews
2450,Murphy L,"Sep 18, 2021","Probably the lamest James Bond I've ever seen in my life, the scenes lack credibility and the scenario has a logic problem",Spectre,Spectre - Movie Reviews
2451,"Sep 12, 2021","Do I even want to know how Sam Mendes could go from the highs of Skyfall to this? That's rhetorical by the way, don't answer that. The pacing was atrocious, especially because I feel like they could have ended it at the two hour mark, with slight modifications, if any, and called it there. Hey, they brought back other Bond tropes I didn't like, such as storylines just being dropped and never brought back up again. The characters are also a bit flat this time around, the soundtrack's kind of generic, and Daniel Craig is as mumbly as ever, but he does deliver on the actions scenes, so he's done a solid job overall making this his Bond. The visual effects were well done, with neither distracting CGI of most modern blockbusters, nor the awkward mistakes of the 60s/70s/80s. The comic relief is good, and at the end of the day, this is still more interesting than some of the worst ones of the 70s and 80s. I'm really hoping the quality of Skyfall returns, like Bond has 24 times now. I will say, however, the surveillance stuff was timely commentary for 2015 the way Tomorrow Never Dies' was in 1997, and to this day for both, so they were at least trying.",SHOW MORE,Spectre,Spectre - Movie Reviews
2452,2d ago,"Amazing movie, Excellent entertainment",FLAG THIS REVIEW,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2453,Oneli Q,4d ago,"muito bom,divertido e um bom vilão",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2454,Dennis L,"Nov 20, 2021","QUE HERMOSA FORMA DE VOLVER A CASA LA DE SPIDERMAN A LO GRANDE COMO LO MERECE, UNA INTERPRETACION BRILLANTE DE TOM HOLLAND Y UNO DE LOS MAS PARECIDOS AL COMIC CON TODA SU ESCENCIA",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2455,"Nov 16, 2021",its ok. watch it. dont expect to much its more of a plot thing,FLAG THIS REVIEW,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2456,Aidan B,"Nov 15, 2021","Where this film succeeds is in its rich story. Tom Holland does very well in his portrayal of both Spiderman and Peter Parker, and the villain, played by Michael Keaton, is one of the more memorable villains in the MCU. However, the main issue I have with this film is that Spiderman never feels like his own hero, just like Tony Stark's shadow, up until the end of course. Even the villain, however, doesn't even have any conflict with Peter, he just feels like a villain that would fight against the Avengers, or more specifically, Tony Stark. I feel like the film relied too much on Tony Stark and never came out of his shadow. The film in general, however, was still fun to watch and it's one that I've seen several times, it's just that there are a few issues that I have with it.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2457,Idro S,"Nov 12, 2021",Molto molto molto bello,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2458,Priyatham R,"Nov 12, 2021",worst spiderman movie ever,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2459,open b,"Nov 11, 2021","I grew up with Tobey Macguire being Spiderman (a whole grown man playing a teenager :/) and then to Andrew Garfield who I enjoyed as he was younger and more playful as Peter Parker. But to me, Tom Holland is legit the best Peter Parker... EVER. His awkward, playful personality wins you over and through the films you see him grow more serious and becoming Spiderman truly.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2460,Luke M,"Nov 11, 2021",Refreshing revision of Spider-Man,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2461,Joshua P,"Nov 07, 2021",The second Spiderman reboot is a smashing success! Tom Holland gives a new personality to an already beloved superhero. The heist aspect of this movie is a brilliant addition. The movie is a consistent great watch that started a killer run for Marvel Studios in the lead up to Infinity War,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2462,Justin A,"Nov 06, 2021",Tom is a good spiderman but yep I get why people refer to him as iron boy.stroy could have been better,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2463,"Oct 29, 2021",A refreshing take on the “Spider-Man” origin story! Leaves you wanting more of Tom Holland and Zendaya.,FLAG THIS REVIEW,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2464,Rafael R,"Oct 28, 2021","My favourite Spider-Man movie. Tom Holland's version of the hero is the most human between the main trio (him, Tobey Maguire and Andrew Garfield). He's a real teenager: anxious, acts by impulse, he's the Spider-Man who most want to be a hero. Most people complain that Tony Stark replaced Uncle Ben in MCU. I completely disagree. When Peter met Tony he already was Spider-Man by around six months. Uncle Ben has already died and Stark was someone who gave Peter a purpose. His turnaround sentence is the best I saw in a Spider-Man movie. But a Spider-Man movie isn't only made of Spider-Man. We have Peter Parker's arc outside the suit as well. And it's excellent. The high school environment looks like a high school environment (the best friend, the bully, the crush, the cynical, everyone is here and they're great characters) and Tom Holland is the most charismatic and trustworthy Peter Parker (as a teenager, he looks and acts like one) and his chemistry with Laura Harrier (Liz) is undeniably cute. Finally, Vulture is an excellent villain: he's imposing, has a motivation that makes sense, and despite not having Spider-Man as a direct enemy, is a person who is next to Peter and had the superhero interfering in his plans. My only issue with this movie is Aunt May, who is constantly treated like a MILF, and that joke is the only one that is repetitive and never works. It's sad because Marisa Tomei is a good actress and has the perfect age-looking for the role.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2465,Strummer R,"Oct 10, 2021",I thoroughly enjoy this movie and I find it very watchable. I like Michael Keaton. 8/10,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2466,Ohmohm P,"Oct 01, 2021","One of the most Overrated movie ever. How this movie so high rated ? well Marvel fans are blinded as usual ""Cringe and stupid"" are the best words to describe this movie,",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2467,Anthony L,Verified,"Oct 01, 2021",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2468,"Sep 28, 2021",A very good movie with the best Spider-Man of all time. Glad to see Spider-Man back in marvel where he belongs. Now all that’s left is to pry him out of Sony’s cold dead hands for good,FLAG THIS REVIEW,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2469,Luis Z,"Sep 22, 2021","This film was very underwhelming for me. Tom Holland is fine, but the way they treated Spider-Man just broke my heart. I remember being disappointed back in 2017 when I first saw it in IMAX 3D and I can assure that I am just as disappointed now. Despite the obvious problems TASM 2 had, it was clear they respected him more there than they do here.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2470,Mikhail P,"Sep 17, 2021","Hey, this is horrible.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2471,Mikhail P,"Sep 16, 2021","Ew! Watch Spider-Man-Far From home. But, you need to watch this trash in order to watch Far from home!!",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2472,Marco B,"Sep 16, 2021","Spider-Man finally gets a full length MCU treatment in this (sort-of) reboot to the franchise. Tom Holland is probably the most accurate portrayal of our young hero, Peter Parker, as he deals with the after math of working with Iron Man's Avengers (see Civil War). Peter is an easy-going fun loving kid who wants the girl, to impress Tony Stark, and to be popular. The positive in this film is that it is a real coming of age tale with a kid trying to deal with being a kid. Even our villain, The Vulture, is excellently played by (my favourite Batman) Michael Keaton, who has less of a plan and is just plain greedy. This film suffered from a lack of consequences as Peter has nothing really to lose, only his potential position in the Avengers, which isn't that big a deal. The other problem with this film is it can't decide whether it's a teen flick, action movie, coming of age tale or an origin story. Because of this, the plot and pacing can be off at times, but the acting makes up for this as Spidey really shines through.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2473,Conor P,"Sep 13, 2021","My personal/Most rewatchable Spider-Man movie to date. Of course that's not putting down the brilliant Spider-Man 2 from Sam Rami, however this movie is the one I gravitate towards when wanting to put on a Spider-Man film. The Amazing cast really helps push the movie to a higher level with 'Tom Holland' playing Peter Parker/Spider-Man this is the first time I actually believed the actor could actually be in high school whereas former iterations who looked in there mid 20s. Tom Holland to me plays both Spider-Man & Peter brilliantly with Michael Keaton also doing a superb job as the movies villain 'The Vulture' Michael manages to make you feel bad and understand the character one moment then makes you fear him the next, You have to give props to the actor when his powerless character is threatening a superhuman and you are actually worried for the latter. I would 100% recommend this film to any superhero/Spidey fan but I would also recommend this film to casual fans at it is just simply a good & awesome movie.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2474,Rafael G,"Sep 11, 2021","Lazy movie, too many unnecesary jokes, feels like a spiderman parody, the only good thing about the movie: of course michael Keatons Vulture, Rdjr and the hot aunt May.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2475,Stephy S,"Sep 04, 2021","An action-packed coming of age story full of laughs and engaging fight sequences, Spider-Man Homecoming is a cheesy story that doesn't take itself too seriously but still makes time for heartfelt scenes that show who Peter Parker is as a person. The CGI from Marvel is phenomenal, as to be expected. The plot is your average light hearted Marvel plot and it works about as well as you'd expect, the writing isn't some magnum opus but it's decent enough for it to be forgiven. The cast is however a bit hit or miss, Robert Downey Jr is charismatic and a blast as always and Michael Keaton is insidious and one of the better Marvel villains, but we can't speak about the cast without talking about its rendition of Spider-man aka Peter Parker. Tom Holland is truly fantastic, he's cheesy, he's quippy, he's charming, he's everything you could ever want out of a Spider-Man, and most importantly, he's having fun in the role. Unfortunately, outside of these three, the rest of the cast is pretty forgettable. The pacing while at times too fast is never terrible. Overall, Spider-Man Homecoming is a solid first attempt for Marvel at a standalone Spider-Man movie that at times just misses the mark.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2476,Burak Berke S,"Aug 30, 2021","Best actor and worst screenwriting for Spider-Man. The suit becomes considerably repulsive with techs, which misses the entire point of Spider-Man. Overrated and extremely inaccurate villain but a nice motive and performance.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2477,Kaique S,"Aug 29, 2021",O filme muito acabei de assistir na Netflix e ele e um filme que sobre mais amadurecimento uma coisa mais jovem o peter se descobrindo como o homem aranha ele e muito brincalhão e da referência aos quadrinhos traje bem feito a cenas de luta muito bem feitas o romance muito bem feito recomendo assistir e um filme muito engraçado também,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2478,Joshua H,"Aug 28, 2021","Some good action, character development, strong performance and a relatable hero making this not only a great Spider-man movie but a great MCU movie.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2479,Dennis F,"Aug 26, 2021",Spider-Man's first solo film inside of the MCU has a lot of heart and has great action. The Vulture serves as one of Spidey's greatest on-screen foes yet and Tom Holland delivers a different and fresh take on the character.,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2480,Max W,"Aug 25, 2021",#1/25 Best moment: Michael Keaton in his domestic life,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2481,Joo F,"Aug 24, 2021",Most boring and stupid I've ever seen. I really despise this version of spider-man and now I see why they call him iron boy jr.,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2482,"Aug 24, 2021","Like a lot of others are saying on here, this movie is overrated garbage. Horrible edgy teen acting throughout, fighting scenes/CGI looked FAKE AND CHEAP, and terrible plot. All the actors seemed awkward in their respective roles. Nothing against Tom Holland, but he’s probably the worst Spider-Man, Andrew Garfield is a close second. Toby Maguire was my favorite but still not the greatest. Spider-Man needs a reboot to the reboot to the reboot, until they get it right.",SHOW MORE,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2483,Liam R,"Aug 23, 2021",Spider-Man with a Spider-Plan.,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2484,Ted G,Verified,"Aug 22, 2021",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2485,Mike Z,"Aug 09, 2021","The film was boring no reasonable fight scene, just rushed the whole thing",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2486,DuZ 2,"Aug 09, 2021","79/100 not a bad movie, but i prefer tobey maguire",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2487,Pedro Miguel D,"Aug 05, 2021","Spider-Man: Homecoming is totally different from Tobey's and Andrew's movies, it might bother many, but we have to open our minds to new projects. Spiderman Homecoming is a smaller-scale teenage film with a simple script that knows how to be complex when it wants to. Tom Holland and Michael Keaton shine in performances. (7,5/10)",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2488,Freddie B,"Aug 05, 2021","Really fun Spider-Man film. I liked how Marvel decided to skip the origin story that we've seen twice already and get straight to the main plot. The vulture was a great villain with believable motives. The stakes were not as high as in past Marvel movies, but the action was still very well done. Overall, brilliant film.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2489,Jake T,"Jul 29, 2021",Overrated Movie Should Rename The Movie to Spider-Boy,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2490,Nico H,"Jul 28, 2021",Really good introduction for Tom Holland as spiderman!,Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2491,Yuv L,"Jul 26, 2021","A fun and fantastic marvel film that has all the aspects to make it one of the MCU's best from its compelling yet simple story, smart and witty ideas developing one of our favourite characters further and suspenseful moments along with humour making us cheer on the edge of our seats within every action sequence. Tom Holland's incredible portrayal always has us rooting for our favourite spidey to shine his tricks.",Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Reviews
2492,Sam D,5d ago,"Even though I watched this movie 20 times now (literally), I still enjoy watching it. Just because of the interesting plot, and also the nostalgia. The acting is also great, and the movie had a very entertaining plot line.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2493,"Nov 18, 2021",Perfect blend of humor and suspense. My favorite movie of the series!,FLAG THIS REVIEW,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2494,Irene M,"Nov 08, 2021","Nov 2021 this one was a little silly with the pseudo horror gothic. Wish Kenneth Branagh's part was a little more meaty, or even recurring.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2495,Fanco Z,"Nov 03, 2021",The second film of HP is a normal movie for watch a sunday in family but is nothing special in this movie saga.,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2496,JuiceBoxx L,"Nov 02, 2021","In my opinion, one of the best Harry Potter movies. This movie does right everything that the first movie did wrong - for example, every scene actually contributes to the overall story. Because the first movie concentrated so hard on world building, this one does not need too much world building and so the movie was a lot more streamlined. The story is very good as well, and the entire movie was done so well. Definitely one of the best Harry Potter movies.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2497,Stephan K,"Oct 14, 2021",My favourite Harry Potter-movie! The atmosphere and tension in the story arc is so well set up and underlined by great music and visual scenes. The movie itself is made for children and adults and while still being on the children-like side of Harry Potter you can see how things are getting serious with the first horcrux as theme.,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2498,Alkana C,"Sep 23, 2021","Harry Potter's second series is no less good than the first. I love it and am getting more and more curious about the next Harry Potter adventure. the second series is a bit of a thriller with a lot of ""murder"" scenes. especially here there are more activities at hogwarts school which makes me want to live there even more",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2499,Taylor H,Verified,"Sep 23, 2021",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2500,DonRSD,Verified,"Sep 23, 2021",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2501,Alejandro V,"Sep 19, 2021","2:30 hr it's too much time, easily could be 2hrs top and it would be enough, Malfoy attitude is very desperate and Ron cowardly it's too much",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2502,Sharon,Verified,"Sep 19, 2021",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2503,PotterFan,Verified,"Sep 19, 2021",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2504,Dorothy,Verified,"Sep 19, 2021",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2505,Mikhail P,"Sep 17, 2021","Meh, it passed the time.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2506,Kenley & Peyton,Verified,"Sep 04, 2021",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2507,Robert P,"Aug 25, 2021",Another great edition to the Harry Potter Saga!!!!,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2508,Green G,"Aug 20, 2021","This movie probably has slightly more flaws than the first one, and it is very long, but goddamn, some of it is impressive. The basilisk looks spectacular and the scene in the Chamber of Secrets is really memorable. And the spiders, the flying car, the house elf? All wonderful.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2509,Corey B,"Aug 16, 2021",Weaker sequel is an insult to J.K. Rowling and everything she stands for.,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2510,DuZ 2,"Aug 09, 2021","85/100 really good book, but the movie was i little bit worse",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2511,K G,"Jul 30, 2021",easily the weakest in the series.,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2512,Fred J,"Jul 17, 2021",Underrated has somethings to improve fun family movie,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2513,Jonathan K,"Jul 12, 2021","After what was, honestly, a rather silly and childish first movie, this sequel is far more focused, far stronger in tone, glossier in production, more intricate in its story, and better acted. It's a genuine improvement all around. The way it plays out is almost too dark for some children, but only for the moment itself -- It's dark and scary in the way that children usually love, upon reflection that is. It's scary in the same way as a scary moment in The Neverending Story, or a scary episode of Doctor Who; it's effectively scary but it's not exactly Horror cinema. The fantasy elements are all high-concept and intricate, allowing children to really flex their proverbial thinking muscles, while at the same time they're dazzled by the gorgeous visuals.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2514,Aidan I,"Jul 07, 2021",Harry Potter and The Chamber of Secrets is a great sequel and an improvement. The acting is a lot better and the ending is just so wholesome. The plot is very well structured and the pacing is great. Overall a great sequel and better than the first!,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2515,Hayden P,"Jul 05, 2021","This is my least favorite Harry Potter movie in the series, because there are some annoying scenes and the fact that it's the longest movie while the book was only the second shortest in the series, but this movie is still very interesting to watch at times. My overall opinion: 8/10.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2516,Greg V,"Jul 04, 2021","The second installment in the Harry Potter series, and much like the previous, it was pretty okay. Realistically most people who have wanted to see this movie have by now so I won't bore you with an in depth review. It's alright, pretty mediocre, but better than the first one.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2517,Jacob L,"Jun 23, 2021","Same with the first movie, yet entertaining.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2518,Milhouse V,"Jun 23, 2021","This accomplishes the main thing that it was supposed to do--build on and expand the world of Harry Potter. It almost does this too much, where the story can sometimes get a bit muddled within all the bright and shiny things to look at. But that is also where much of the charm of the series comes in--where all the tiniest details have been taken into consideration and made to be interesting. Watching this, you WANT to explore Hogwarts with the kids. You WANT to see all the whimsical items in the castle, all the while forgetting there's also a story going on the background. That being said, how much can you truly fault a movie for trying to be interesting?",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2519,Tom R,"Jun 21, 2021","My favorite of the entire Harry Potter franchise, this film has the greatest mysteries, the best build up, an amazing climax and so much amazing character development. It starts off with classic scene after another - Dobby, The Flying Car, The Whomping Willow, The screaming plants - and ends in the dark chamber of secrets in amazing climactic fashion. A cinematic masterpiece, this is maybe the only film that is straight up better than the book. Even just the scenes around Christmas time, the hogwarts scenery alone, the playfulness of the young cast but the very real danger lurking - and who can forget Lockhart, the funniest character in the entire series. This is the Pinnacle of Harry Potter, the grandest of them all. Nearly 3 hours of cinematic masterpiece.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2520,"Jun 15, 2021",A great sequel all around!,FLAG THIS REVIEW,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2521,Nguyen D,"Jun 13, 2021","OCULUS REPARO!!!! One of the most useful spells. Now the trio spent their second year at Hogwarts school of witchcraft and wizardry. Just like the first, this one showed more cool and expanded the wizard world more. Again, I enjoyed the creativity from the script and source material. The story was a big step up. It became more complicated with more mystery and unpredictable twists. The threat was more alarming and prominent to the whole school. There was also a bigger danger to Harry and his trio, which made me more invested in them. Even though I was more interested in the story, the run time was a big issue. It was 10 minutes longer than the first and I became bored like halfway through. If the story was more investing and intense, maybe I would not feel as dragged. Overall, it is better than the previous in terms of story, and I still had a fun time. 8/10",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2522,JKGamer76 B,"Jun 08, 2021","Following the same formula as the first one, this one goes further, planting doubts and developing mysteries that are very important for the franchise going forward.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2523,Juan J,"May 30, 2021",Lovely movie! I think that ending is so emotional. Some details may escape to people who have never read the books but still this movie is very enjoyable and must watch for kids (like the whole saga),Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2524,Christian B,"May 27, 2021","In my opinion, the weakest of the eight. Poor performances come through stronger than any other, and are not at all compensated for in the editing or directing. Still a fun tale, but is by far the most difficult for myself to sit through, and, in my opinion, not really worth it if not for the necessity for the series.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2525,David M,"May 23, 2021","Like the first film, this is much better than I remember it being at the time. The CGI is a noticeable step up, Kenneth Branagh is having an almost illegal amount of fun, there's more than a hint of the real threat and darkness that will only grow over the course of the series and even a few moments of the right sort of strangeness. Too long, of course; but there's no doubt that magic is here.",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2526,Xiebe S,"May 18, 2021","It's not as great as the first one, but it still is a great movie that explores more of the wizarding world",Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2527,Kerry W,"May 16, 2021",Rating: 7/10. 77/100,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
2528,"May 13, 2021","Some minor improvements, a solid sequel.",FLAG THIS REVIEW,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets - Movie Reviews
